12,"['timestamp' '60day_return' 'obv_ema' 'macd' 'quarter' 'month' '14day_std'
 'fear_greed' '30day_return' 'obv' 'williams_r' 'cci' 'vix'
 '7day_sma-2std' 'stochastic_oscillator' 'price_rate_of_change'
 '15day_return' '7day_sma+2std' '7day_std' 'high' 'roc' 'atr' 'low'
 'volume' '14day_ema' 'high_close_diff']",0.0014321370981633663,0.775525590662543,0.02540016249639754,0.0012200472513476995,0.0349291747876714,0.06743861653832478
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
13,"['timestamp' '60day_return' 'obv_ema' 'month' 'fear_greed' 'quarter'
 'macd' '14day_std' 'vix' '30day_return' '14day_ema' 'williams_r'
 'price_rate_of_change' 'obv' 'stochastic_oscillator' 'atr'
 '7day_sma+2std' '7day_std' 'volume' 'cci' 'low' '15day_return' 'roc'
 'high' '7day_sma-2std']",0.0012183081513891618,0.8219897273770969,0.022770485386742194,0.0009818641703302946,0.031334711907568175,0.06083197097616683
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
14,"['obv_ema' 'month' 'timestamp' 'quarter' '14day_std' '60day_return' 'macd'
 'fear_greed' '7day_sma+2std' 'obv' 'low' 'stochastic_oscillator'
 '30day_return' '14day_ema' 'atr' 'vix' 'volume' 'williams_r'
 'price_rate_of_change' 'cci' 'high' '7day_std' 'roc' '15day_return']",0.0012257708973872166,0.8386646978360469,0.022910995133105513,0.0009176907653057305,0.03029341125237847,0.05822019371737132
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
15,"['obv_ema' '60day_return' 'obv' 'fear_greed' 'month' 'timestamp'
 '14day_std' '7day_sma+2std' 'high' 'vix' 'macd' 'quarter' '30day_return'
 'stochastic_oscillator' '14day_ema' 'williams_r' 'cci' 'atr'
 'price_rate_of_change' 'low' 'volume' '7day_std' 'roc']",0.0012819376618911822,0.8145598841683993,0.02278710506768978,0.0010036953040310896,0.03168115061090884,0.0619547873284798
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
16,"['timestamp' '60day_return' '14day_std' 'obv_ema' 'stochastic_oscillator'
 'quarter' '30day_return' 'fear_greed' '14day_ema' 'macd' 'month'
 'price_rate_of_change' 'obv' 'volume' '7day_sma+2std' 'atr' 'vix' 'low'
 'high' 'williams_r' '7day_std' 'cci']",0.0012544440881659587,0.7977161297286811,0.024842751667965304,0.0010972675669021269,0.03312502931171725,0.06439740215724345
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
17,"['timestamp' '60day_return' 'month' '14day_std' '30day_return'
 'fear_greed' 'quarter' 'obv' 'obv_ema' 'macd' '7day_sma+2std' 'volume'
 'atr' '14day_ema' 'low' 'vix' 'price_rate_of_change' 'high'
 'stochastic_oscillator' 'williams_r' '7day_std']",0.0012550374570613105,0.812769626754445,0.024819805052436063,0.0010261994559557298,0.032034348065096155,0.06229232309294006
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
18,"['obv_ema' '60day_return' '14day_std' 'month' 'quarter' 'timestamp'
 'fear_greed' 'macd' '30day_return' '7day_sma+2std' 'volume' 'vix' 'obv'
 'stochastic_oscillator' 'high' '14day_ema' 'atr' 'price_rate_of_change'
 'low' 'williams_r']",0.0012929135312636693,0.8109076401840798,0.024945753806934978,0.001030236651810625,0.03209729975886796,0.06248800768295043
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
19,"['60day_return' 'obv_ema' 'timestamp' 'obv' 'fear_greed' '30day_return'
 'month' 'quarter' '14day_std' 'macd' 'atr' 'vix' 'volume' '14day_ema'
 '7day_sma+2std' 'high' 'stochastic_oscillator' 'price_rate_of_change'
 'low']",0.0012538639130070806,0.813958937374317,0.023767943634164915,0.0010079575952218391,0.03174834791326691,0.06222445069448469
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
20,"['obv_ema' 'quarter' 'month' 'timestamp' '60day_return' 'fear_greed'
 '30day_return' 'obv' '14day_ema' 'macd' '7day_sma+2std' 'vix' '14day_std'
 'price_rate_of_change' 'stochastic_oscillator' 'volume' 'atr' 'high']",0.0012058696205106874,0.8259864829125511,0.02339899781646825,0.0009494597752827337,0.030813305166481796,0.0602769939099885
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
21,"['60day_return' 'timestamp' 'quarter' 'obv_ema' 'fear_greed'
 '7day_sma+2std' '30day_return' '14day_ema' '14day_std' 'macd' 'vix'
 'month' 'obv' 'price_rate_of_change' 'volume' 'stochastic_oscillator'
 'atr']",0.001148885329409192,0.823638882156532,0.023817993859252675,0.000957218910897394,0.030938954586368847,0.060597669846599
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
22,"['60day_return' 'timestamp' 'obv_ema' 'fear_greed' '14day_std' 'month'
 '14day_ema' '30day_return' 'quarter' 'macd' 'vix' '7day_sma+2std' 'obv'
 'price_rate_of_change' 'volume' 'stochastic_oscillator']",0.0011924262313793104,0.805547402245435,0.025200516599567832,0.0010777886104223122,0.03282969098883375,0.06337731067322336
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
23,"['60day_return' 'obv_ema' '14day_ema' 'timestamp' 'quarter' 'fear_greed'
 '30day_return' 'macd' 'obv' '14day_std' 'month' '7day_sma+2std' 'vix'
 'price_rate_of_change' 'volume']",0.0011674438525612156,0.8228853074259643,0.024219905547028464,0.0009917814580280206,0.03149256194767299,0.060704531219701874
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
24,"['60day_return' 'obv_ema' 'quarter' '14day_std' 'timestamp'
 '7day_sma+2std' 'obv' 'month' '30day_return' 'fear_greed' 'macd' 'vix'
 '14day_ema' 'price_rate_of_change']",0.0010608005298612018,0.848990198329755,0.02284054851827226,0.0008515479477901641,0.02918129448448379,0.056843618281199534
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
25,"['obv_ema' 'month' 'quarter' 'timestamp' 'obv' '7day_sma+2std' 'macd'
 '60day_return' 'fear_greed' '14day_ema' 'vix' '14day_std' '30day_return']",0.0012411657565583785,0.8062953320038095,0.024587920708403238,0.0010418565830051913,0.032277803255568546,0.06320029186875425
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
26,"['obv_ema' 'quarter' '60day_return' 'month' 'timestamp' '14day_ema'
 'fear_greed' '7day_sma+2std' 'macd' 'obv' '14day_std' 'vix']",0.0014011437306180596,0.7807628136546227,0.026636203514076164,0.0011775556475150863,0.0343155307042611,0.066785473986914
Index,Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
27,"['7day_sma+2std' '14day_ema' '60day_return' 'obv_ema' 'quarter'
 'timestamp' 'macd' 'obv' 'fear_greed' 'month' '14day_std']",0.0013424253168826301,0.7955507531737233,0.026149235602787656,0.0011187521599826324,0.033447752689569926,0.06490323298085868
