Features Used,Model Performance,Correlation Coefficient,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,95% Confidence Interval
['14day_ema' 'timestamp'],0.0007608875360650321,0.4493273169489588,0.020839224174254597,0.0008525325206828596,0.02919815954273248,0.05722603595593409
